Asset ID,Origination Date,Total Advance,Total EMI,Payment Date,Payment Amount,Cohort,Elapsed Month
798,2024-03-31,10680,15580,2025-02-04,700,2024-03,11
798,2024-03-31,10680,15580,2025-02-09,0,2024-03,11
798,2024-03-31,10680,15580,2025-02-18,600,2024-03,11
798,2024-03-31,10680,15580,2025-02-23,200,2024-03,11
799,2024-03-31,14880,20305,2024-04-07,847,2024-03,1
799,2024-03-31,14880,20305,2024-04-14,847,2024-03,1
799,2024-03-31,14880,20305,2024-04-21,847,2024-03,1
799,2024-03-31,14880,20305,2024-04-28,847,2024-03,1
799,2024-03-31,14880,20305,2024-05-05,847,2024-03,2
799,2024-03-31,14880,20305,2024-05-12,847,2024-03,2
799,2024-03-31,14880,20305,2024-05-19,847,2024-03,2
799,2024-03-31,14880,20305,2024-05-26,347,2024-03,2
799,2024-03-31,14880,20305,2024-06-02,1347,2024-03,3
799,2024-03-31,14880,20305,2024-06-09,847,2024-03,3
799,2024-03-31,14880,20305,2024-06-16,847,2024-03,3
799,2024-03-31,14880,20305,2024-06-23,847,2024-03,3
799,2024-03-31,14880,20305,2024-06-30,847,2024-03,3
799,2024-03-31,14880,20305,2024-07-07,846,2024-03,4
799,2024-03-31,14880,20305,2024-07-14,846,2024-03,4
799,2024-03-31,14880,20305,2024-07-21,0,2024-03,4
799,2024-03-31,14880,20305,2024-07-28,1100,2024-03,4
799,2024-03-31,14880,20305,2024-08-04,1000,2024-03,5
799,2024-03-31,14880,20305,2024-08-11,1272,2024-03,5
799,2024-03-31,14880,20305,2024-08-18,846,2024-03,5
799,2024-03-31,14880,20305,2024-08-25,846,2024-03,5
799,2024-03-31,14880,20305,2024-09-01,846,2024-03,6
799,2024-03-31,14880,20305,2024-09-08,846,2024-03,6
799,2024-03-31,14880,20305,2024-09-15,846,2024-03,6
822,2024-02-19,11200,14880,2024-02-26,620,2024-02,0
822,2024-02-19,11200,14880,2024-03-04,620,2024-02,1
822,2024-02-19,11200,14880,2024-03-11,620,2024-02,1
822,2024-02-19,11200,14880,2024-03-18,620,2024-02,1
822,2024-02-19,11200,14880,2024-03-25,620,2024-02,1
822,2024-02-19,11200,14880,2024-04-01,620,2024-02,2
822,2024-02-19,11200,14880,2024-04-08,620,2024-02,2
822,2024-02-19,11200,14880,2024-04-15,620,2024-02,2
822,2024-02-19,11200,14880,2024-04-22,620,2024-02,2
822,2024-02-19,11200,14880,2024-04-29,620,2024-02,2
822,2024-02-19,11200,14880,2024-05-06,620,2024-02,3
822,2024-02-19,11200,14880,2024-05-13,620,2024-02,3
822,2024-02-19,11200,14880,2024-05-20,1240,2024-02,3
822,2024-02-19,11200,14880,2024-05-27,0,2024-02,3
822,2024-02-19,11200,14880,2024-06-03,620,2024-02,4
822,2024-02-19,11200,14880,2024-06-10,1240,2024-02,4
822,2024-02-19,11200,14880,2024-06-17,0,2024-02,4
822,2024-02-19,11200,14880,2024-06-24,620,2024-02,4
822,2024-02-19,11200,14880,2024-07-01,620,2024-02,5
822,2024-02-19,11200,14880,2024-07-08,620,2024-02,5
822,2024-02-19,11200,14880,2024-07-15,620,2024-02,5
822,2024-02-19,11200,14880,2024-07-22,620,2024-02,5
822,2024-02-19,11200,14880,2024-07-29,620,2024-02,5
822,2024-02-19,11200,14880,2024-08-05,620,2024-02,6
922,2024-02-19,12995,17135,2024-02-26,2664,2024-02,0
922,2024-02-19,12995,17135,2024-03-04,0,2024-02,1
922,2024-02-19,12995,17135,2024-03-11,0,2024-02,1
922,2024-02-19,12995,17135,2024-03-18,0,2024-02,1
922,2024-02-19,12995,17135,2024-03-25,3000,2024-02,1
922,2024-02-19,12995,17135,2024-04-01,0,2024-02,2
922,2024-02-19,12995,17135,2024-04-08,0,2024-02,2
922,2024-02-19,12995,17135,2024-04-15,0,2024-02,2
922,2024-02-19,12995,17135,2024-04-22,3000,2024-02,2
922,2024-02-19,12995,17135,2024-04-29,0,2024-02,2
922,2024-02-19,12995,17135,2024-05-06,0,2024-02,3
922,2024-02-19,12995,17135,2024-05-13,0,2024-02,3
922,2024-02-19,12995,17135,2024-05-20,3000,2024-02,3
922,2024-02-19,12995,17135,2024-05-27,0,2024-02,3
922,2024-02-19,12995,17135,2024-06-03,0,2024-02,4
922,2024-02-19,12995,17135,2024-06-10,0,2024-02,4
922,2024-02-19,12995,17135,2024-06-17,3000,2024-02,4
922,2024-02-19,12995,17135,2024-06-24,0,2024-02,4
922,2024-02-19,12995,17135,2024-07-01,0,2024-02,5
922,2024-02-19,12995,17135,2024-07-08,0,2024-02,5
922,2024-02-19,12995,17135,2024-10-28,2471,2024-02,8
926,2024-01-30,10075,12245,2024-02-06,511,2024-01,1
926,2024-01-30,10075,12245,2024-02-13,511,2024-01,1
926,2024-01-30,10075,12245,2024-02-20,522,2024-01,1
926,2024-01-30,10075,12245,2024-02-27,510,2024-01,1
926,2024-01-30,10075,12245,2024-03-05,511,2024-01,2
926,2024-01-30,10075,12245,2024-03-12,511,2024-01,2
926,2024-01-30,10075,12245,2024-03-19,510,2024-01,2
926,2024-01-30,10075,12245,2024-03-26,511,2024-01,2
926,2024-01-30,10075,12245,2024-04-02,511,2024-01,3
926,2024-01-30,10075,12245,2024-04-09,509,2024-01,3
926,2024-01-30,10075,12245,2024-04-16,511,2024-01,3
926,2024-01-30,10075,12245,2024-04-23,510,2024-01,3
926,2024-01-30,10075,12245,2024-04-30,509,2024-01,3
926,2024-01-30,10075,12245,2024-05-07,510,2024-01,4
926,2024-01-30,10075,12245,2024-05-14,510,2024-01,4
926,2024-01-30,10075,12245,2024-05-21,510,2024-01,4
926,2024-01-30,10075,12245,2024-05-28,505,2024-01,4
926,2024-01-30,10075,12245,2024-06-04,520,2024-01,5
926,2024-01-30,10075,12245,2024-06-11,510,2024-01,5
926,2024-01-30,10075,12245,2024-06-18,0,2024-01,5
926,2024-01-30,10075,12245,2024-06-25,510,2024-01,5
926,2024-01-30,10075,12245,2024-07-02,500,2024-01,6
926,2024-01-30,10075,12245,2024-10-28,1523,2024-01,9
1001,2024-04-02,7595,10511,2024-04-09,438,2024-04,0
1001,2024-04-02,7595,10511,2024-04-16,876,2024-04,0
1001,2024-04-02,7595,10511,2024-04-23,0,2024-04,0
1001,2024-04-02,7595,10511,2024-04-30,876,2024-04,0
1001,2024-04-02,7595,10511,2024-05-07,0,2024-04,1
1001,2024-04-02,7595,10511,2024-05-14,1752,2024-04,1
1001,2024-04-02,7595,10511,2024-05-21,0,2024-04,1
1001,2024-04-02,7595,10511,2024-05-28,0,2024-04,1
1001,2024-04-02,7595,10511,2024-06-04,0,2024-04,2
1001,2024-04-02,7595,10511,2024-06-11,1752,2024-04,2
1001,2024-04-02,7595,10511,2024-06-18,0,2024-04,2
1001,2024-04-02,7595,10511,2024-06-25,0,2024-04,2
1001,2024-04-02,7595,10511,2024-07-02,0,2024-04,3
1001,2024-04-02,7595,10511,2024-07-09,1752,2024-04,3
1001,2024-04-02,7595,10511,2024-07-16,0,2024-04,3
1001,2024-04-02,7595,10511,2024-07-23,0,2024-04,3
1001,2024-04-02,7595,10511,2024-07-30,0,2024-04,3
1001,2024-04-02,7595,10511,2024-10-28,3065,2024-04,6
1002,2024-04-02,17420,23711,2024-04-09,1000,2024-04,0
1002,2024-04-02,17420,23711,2024-04-16,1000,2024-04,0
1002,2024-04-02,17420,23711,2024-04-23,1000,2024-04,0
1002,2024-04-02,17420,23711,2024-04-30,1000,2024-04,0
1002,2024-04-02,17420,23711,2024-05-07,1000,2024-04,1
1002,2024-04-02,17420,23711,2024-05-14,1000,2024-04,1
1002,2024-04-02,17420,23711,2024-05-21,1000,2024-04,1
1002,2024-04-02,17420,23711,2024-05-28,1000,2024-04,1
1002,2024-04-02,17420,23711,2024-06-04,1000,2024-04,2
1002,2024-04-02,17420,23711,2024-06-11,1000,2024-04,2
1002,2024-04-02,17420,23711,2024-06-18,1000,2024-04,2
1002,2024-04-02,17420,23711,2024-06-25,1000,2024-04,2
1002,2024-04-02,17420,23711,2024-07-02,1000,2024-04,3
1002,2024-04-02,17420,23711,2024-07-09,1000,2024-04,3
1002,2024-04-02,17420,23711,2024-07-16,1000,2024-04,3
1002,2024-04-02,17420,23711,2024-07-23,0,2024-04,3
1002,2024-04-02,17420,23711,2024-07-30,1999,2024-04,3
1002,2024-04-02,17420,23711,2024-08-06,1000,2024-04,4
1002,2024-04-02,17420,23711,2024-08-13,1000,2024-04,4
1002,2024-04-02,17420,23711,2024-08-20,1000,2024-04,4
1002,2024-04-02,17420,23711,2024-08-27,1000,2024-04,4
1002,2024-04-02,17420,23711,2024-09-03,1000,2024-04,5
1002,2024-04-02,17420,23711,2024-10-28,1712,2024-04,6
1003,2024-04-03,8040,11100,2024-04-10,463,2024-04,0
1003,2024-04-03,8040,11100,2024-04-17,463,2024-04,0
1003,2024-04-03,8040,11100,2024-04-24,463,2024-04,0
1003,2024-04-03,8040,11100,2024-05-01,463,2024-04,1
1003,2024-04-03,8040,11100,2024-05-08,463,2024-04,1
1003,2024-04-03,8040,11100,2024-05-15,463,2024-04,1
1003,2024-04-03,8040,11100,2024-05-22,926,2024-04,1
1003,2024-04-03,8040,11100,2024-05-29,0,2024-04,1
1003,2024-04-03,8040,11100,2024-06-05,463,2024-04,2
1003,2024-04-03,8040,11100,2024-06-12,463,2024-04,2
1003,2024-04-03,8040,11100,2024-06-19,926,2024-04,2
1003,2024-04-03,8040,11100,2024-06-26,0,2024-04,2
1003,2024-04-03,8040,11100,2024-07-03,926,2024-04,3
1003,2024-04-03,8040,11100,2024-07-10,0,2024-04,3
1003,2024-04-03,8040,11100,2024-07-17,463,2024-04,3
1003,2024-04-03,8040,11100,2024-07-24,0,2024-04,3
1003,2024-04-03,8040,11100,2024-07-31,918,2024-04,3
1003,2024-04-03,8040,11100,2024-08-07,0,2024-04,4
1003,2024-04-03,8040,11100,2024-08-14,926,2024-04,4
1003,2024-04-03,8040,11100,2024-08-21,1000,2024-04,4
1003,2024-04-03,8040,11100,2024-08-28,0,2024-04,4
1003,2024-04-03,8040,11100,2024-09-04,0,2024-04,5
1003,2024-04-03,8040,11100,2024-09-11,1311,2024-04,5
1006,2024-04-03,15540,21175,2024-04-10,4400,2024-04,0
1006,2024-04-03,15540,21175,2024-04-17,0,2024-04,0
1006,2024-04-03,15540,21175,2024-04-24,0,2024-04,0
1006,2024-04-03,15540,21175,2024-05-01,0,2024-04,1
1006,2024-04-03,15540,21175,2024-05-08,0,2024-04,1
1006,2024-04-03,15540,21175,2024-05-15,3532,2024-04,1
1006,2024-04-03,15540,21175,2024-05-22,0,2024-04,1
1006,2024-04-03,15540,21175,2024-05-29,0,2024-04,1
1006,2024-04-03,15540,21175,2024-06-05,0,2024-04,2
1006,2024-04-03,15540,21175,2024-06-12,3532,2024-04,2
1006,2024-04-03,15540,21175,2024-06-19,0,2024-04,2
1006,2024-04-03,15540,21175,2024-06-26,0,2024-04,2
1006,2024-04-03,15540,21175,2024-07-03,0,2024-04,3
1006,2024-04-03,15540,21175,2024-07-10,3532,2024-04,3
1006,2024-04-03,15540,21175,2024-07-17,0,2024-04,3
1006,2024-04-03,15540,21175,2024-07-24,0,2024-04,3
1006,2024-04-03,15540,21175,2024-07-31,0,2024-04,3
1006,2024-04-03,15540,21175,2024-08-07,3532,2024-04,4
1006,2024-04-03,15540,21175,2024-08-14,0,2024-04,4
1006,2024-04-03,15540,21175,2024-08-21,0,2024-04,4
1006,2024-04-03,15540,21175,2024-08-28,0,2024-04,4
1006,2024-04-03,15540,21175,2024-09-04,0,2024-04,5
1006,2024-04-03,15540,21175,2024-09-11,2647,2024-04,5
1007,2024-04-03,10680,14680,2024-04-10,3060,2024-04,0
1007,2024-04-03,10680,14680,2024-04-17,0,2024-04,0
1007,2024-04-03,10680,14680,2024-04-24,0,2024-04,0
1007,2024-04-03,10680,14680,2024-05-01,0,2024-04,1
1007,2024-04-03,10680,14680,2024-05-08,0,2024-04,1
1007,2024-04-03,10680,14680,2024-05-15,2448,2024-04,1
1007,2024-04-03,10680,14680,2024-05-22,0,2024-04,1
1007,2024-04-03,10680,14680,2024-05-29,0,2024-04,1
1007,2024-04-03,10680,14680,2024-06-05,0,2024-04,2
1007,2024-04-03,10680,14680,2024-06-12,1225,2024-04,2
1007,2024-04-03,10680,14680,2024-06-19,0,2024-04,2
1007,2024-04-03,10680,14680,2024-06-26,1225,2024-04,2
1007,2024-04-03,10680,14680,2024-07-03,0,2024-04,3
1007,2024-04-03,10680,14680,2024-07-10,2448,2024-04,3
1007,2024-04-03,10680,14680,2024-07-17,0,2024-04,3
1007,2024-04-03,10680,14680,2024-07-24,0,2024-04,3
1007,2024-04-03,10680,14680,2024-07-31,0,2024-04,3
1007,2024-04-03,10680,14680,2024-08-07,2448,2024-04,4
1007,2024-04-03,10680,14680,2024-08-14,0,2024-04,4
1007,2024-04-03,10680,14680,2024-08-21,0,2024-04,4
1007,2024-04-03,10680,14680,2024-08-28,0,2024-04,4
1007,2024-04-03,10680,14680,2024-09-04,265,2024-04,5
1007,2024-04-03,10680,14680,2024-10-28,1561,2024-04,6
1008,2024-04-03,10050,13800,2024-04-10,575,2024-04,0
1008,2024-04-03,10050,13800,2024-04-17,575,2024-04,0
1008,2024-04-03,10050,13800,2024-04-24,0,2024-04,0
1008,2024-04-03,10050,13800,2024-05-01,1150,2024-04,1
1008,2024-04-03,10050,13800,2024-05-08,575,2024-04,1
1008,2024-04-03,10050,13800,2024-05-15,200,2024-04,1
1008,2024-04-03,10050,13800,2024-05-22,950,2024-04,1
1008,2024-04-03,10050,13800,2024-05-29,575,2024-04,1
1008,2024-04-03,10050,13800,2024-06-05,575,2024-04,2
1008,2024-04-03,10050,13800,2024-06-12,200,2024-04,2
1008,2024-04-03,10050,13800,2024-06-19,950,2024-04,2
1008,2024-04-03,10050,13800,2024-06-26,200,2024-04,2
1008,2024-04-03,10050,13800,2024-07-03,950,2024-04,3
1008,2024-04-03,10050,13800,2024-07-10,200,2024-04,3
1008,2024-04-03,10050,13800,2024-07-17,950,2024-04,3
1008,2024-04-03,10050,13800,2024-07-24,0,2024-04,3
1008,2024-04-03,10050,13800,2024-07-31,0,2024-04,3
1008,2024-04-03,10050,13800,2024-08-07,0,2024-04,4
1008,2024-04-03,10050,13800,2024-08-14,1700,2024-04,4
1008,2024-04-03,10050,13800,2024-08-21,0,2024-04,4
1008,2024-04-03,10050,13800,2024-08-28,0,2024-04,4
1008,2024-04-03,10050,13800,2024-09-04,0,2024-04,5
1008,2024-04-03,10050,13800,2024-09-11,2500,2024-04,5
1008,2024-04-03,10050,13800,2024-09-18,160,2024-04,5
1008,2024-04-03,10050,13800,2024-11-23,915,2024-04,7
1009,2024-04-04,17820,24300,2024-04-11,1013,2024-04,0
1009,2024-04-04,17820,24300,2024-04-18,1013,2024-04,0
1009,2024-04-04,17820,24300,2024-04-25,1013,2024-04,0
1009,2024-04-04,17820,24300,2024-05-02,1013,2024-04,1
1009,2024-04-04,17820,24300,2024-05-09,1013,2024-04,1
1009,2024-04-04,17820,24300,2024-05-16,1013,2024-04,1
1009,2024-04-04,17820,24300,2024-05-23,1013,2024-04,1
1009,2024-04-04,17820,24300,2024-05-30,1013,2024-04,1
1009,2024-04-04,17820,24300,2024-06-06,1013,2024-04,2
1009,2024-04-04,17820,24300,2024-06-13,1013,2024-04,2
1009,2024-04-04,17820,24300,2024-06-20,1013,2024-04,2
1009,2024-04-04,17820,24300,2024-06-27,1013,2024-04,2
1009,2024-04-04,17820,24300,2024-07-04,1013,2024-04,3
1009,2024-04-04,17820,24300,2024-07-11,1013,2024-04,3
1009,2024-04-04,17820,24300,2024-07-18,1013,2024-04,3
1009,2024-04-04,17820,24300,2024-07-25,1013,2024-04,3
1009,2024-04-04,17820,24300,2024-08-01,1013,2024-04,4
1009,2024-04-04,17820,24300,2024-08-08,1013,2024-04,4
1009,2024-04-04,17820,24300,2024-08-15,1013,2024-04,4
1009,2024-04-04,17820,24300,2024-08-22,1013,2024-04,4
1009,2024-04-04,17820,24300,2024-08-29,1013,2024-04,4
1009,2024-04-04,17820,24300,2024-09-05,1013,2024-04,5
1009,2024-04-04,17820,24300,2024-09-12,1013,2024-04,5
1009,2024-04-04,17820,24300,2024-09-19,1001,2024-04,5
1010,2024-04-04,8610,11873,2024-04-11,495,2024-04,0
1010,2024-04-04,8610,11873,2024-04-18,495,2024-04,0
1010,2024-04-04,8610,11873,2024-04-25,495,2024-04,0
1010,2024-04-04,8610,11873,2024-05-02,495,2024-04,1
1010,2024-04-04,8610,11873,2024-05-09,495,2024-04,1
1010,2024-04-04,8610,11873,2024-05-16,495,2024-04,1
1010,2024-04-04,8610,11873,2024-05-23,500,2024-04,1
1010,2024-04-04,8610,11873,2024-05-30,495,2024-04,1
1010,2024-04-04,8610,11873,2024-06-06,495,2024-04,2
1010,2024-04-04,8610,11873,2024-06-13,500,2024-04,2
1010,2024-04-04,8610,11873,2024-06-20,500,2024-04,2
1010,2024-04-04,8610,11873,2024-06-27,500,2024-04,2
1010,2024-04-04,8610,11873,2024-07-04,495,2024-04,3
1010,2024-04-04,8610,11873,2024-07-11,500,2024-04,3
1010,2024-04-04,8610,11873,2024-07-18,495,2024-04,3
1010,2024-04-04,8610,11873,2024-07-25,500,2024-04,3
1010,2024-04-04,8610,11873,2024-08-01,495,2024-04,4
1010,2024-04-04,8610,11873,2024-08-08,500,2024-04,4
1010,2024-04-04,8610,11873,2024-08-15,495,2024-04,4
1010,2024-04-04,8610,11873,2024-08-22,500,2024-04,4
1010,2024-04-04,8610,11873,2024-08-29,495,2024-04,4
1010,2024-04-04,8610,11873,2024-09-05,495,2024-04,5
1010,2024-04-04,8610,11873,2024-09-12,500,2024-04,5
1010,2024-04-04,8610,11873,2024-10-28,443,2024-04,6
1011,2024-04-04,15080,20600,2024-04-11,859,2024-04,0
1011,2024-04-04,15080,20600,2024-04-18,859,2024-04,0
1011,2024-04-04,15080,20600,2024-04-25,859,2024-04,0
1011,2024-04-04,15080,20600,2024-05-02,859,2024-04,1
1011,2024-04-04,15080,20600,2024-05-09,859,2024-04,1
1011,2024-04-04,15080,20600,2024-05-16,859,2024-04,1
1011,2024-04-04,15080,20600,2024-05-23,859,2024-04,1
1011,2024-04-04,15080,20600,2024-05-30,859,2024-04,1
1011,2024-04-04,15080,20600,2024-06-06,859,2024-04,2
1011,2024-04-04,15080,20600,2024-06-13,859,2024-04,2
1011,2024-04-04,15080,20600,2024-06-20,859,2024-04,2
1011,2024-04-04,15080,20600,2024-06-27,859,2024-04,2
1011,2024-04-04,15080,20600,2024-07-04,859,2024-04,3
1011,2024-04-04,15080,20600,2024-07-11,859,2024-04,3
1011,2024-04-04,15080,20600,2024-07-18,859,2024-04,3
1011,2024-04-04,15080,20600,2024-07-25,859,2024-04,3
1011,2024-04-04,15080,20600,2024-08-01,859,2024-04,4
1011,2024-04-04,15080,20600,2024-08-08,859,2024-04,4
1011,2024-04-04,15080,20600,2024-08-15,859,2024-04,4
1011,2024-04-04,15080,20600,2024-08-22,859,2024-04,4
1011,2024-04-04,15080,20600,2024-08-29,859,2024-04,4
1011,2024-04-04,15080,20600,2024-09-05,859,2024-04,5
1011,2024-04-04,15080,20600,2024-09-12,859,2024-04,5
1011,2024-04-04,15080,20600,2024-09-19,859,2024-04,5
1012,2024-04-04,8910,12285,2024-04-11,512,2024-04,0
1012,2024-04-04,8910,12285,2024-04-18,512,2024-04,0
1012,2024-04-04,8910,12285,2024-04-25,512,2024-04,0
1012,2024-04-04,8910,12285,2024-05-02,512,2024-04,1
1012,2024-04-04,8910,12285,2024-05-09,2048,2024-04,1
1012,2024-04-04,8910,12285,2024-05-16,0,2024-04,1
1012,2024-04-04,8910,12285,2024-05-23,0,2024-04,1
1012,2024-04-04,8910,12285,2024-05-30,0,2024-04,1
1012,2024-04-04,8910,12285,2024-06-06,2048,2024-04,2
1012,2024-04-04,8910,12285,2024-06-13,0,2024-04,2
1012,2024-04-04,8910,12285,2024-06-20,0,2024-04,2
1012,2024-04-04,8910,12285,2024-06-27,0,2024-04,2
1012,2024-04-04,8910,12285,2024-07-04,512,2024-04,3
1012,2024-04-04,8910,12285,2024-07-11,512,2024-04,3
1012,2024-04-04,8910,12285,2024-07-18,512,2024-04,3
1012,2024-04-04,8910,12285,2024-07-25,512,2024-04,3
1012,2024-04-04,8910,12285,2024-08-01,512,2024-04,4
1012,2024-04-04,8910,12285,2024-08-08,512,2024-04,4
1012,2024-04-04,8910,12285,2024-08-15,512,2024-04,4
1012,2024-04-04,8910,12285,2024-08-22,512,2024-04,4
1012,2024-04-04,8910,12285,2024-08-29,512,2024-04,4
1012,2024-04-04,8910,12285,2024-09-05,512,2024-04,5
1012,2024-04-04,8910,12285,2024-09-12,512,2024-04,5
1012,2024-04-04,8910,12285,2024-09-19,512,2024-04,5
1013,2024-04-06,11900,16320,2024-04-13,680,2024-04,0
1013,2024-04-06,11900,16320,2024-04-20,680,2024-04,0
1013,2024-04-06,11900,16320,2024-04-27,680,2024-04,0
1013,2024-04-06,11900,16320,2024-05-04,680,2024-04,1
1013,2024-04-06,11900,16320,2024-05-11,680,2024-04,1
1013,2024-04-06,11900,16320,2024-05-18,680,2024-04,1
1013,2024-04-06,11900,16320,2024-05-25,680,2024-04,1
1013,2024-04-06,11900,16320,2024-06-01,680,2024-04,2
1013,2024-04-06,11900,16320,2024-06-08,680,2024-04,2
1013,2024-04-06,11900,16320,2024-06-15,680,2024-04,2
1013,2024-04-06,11900,16320,2024-06-22,600,2024-04,2
1013,2024-04-06,11900,16320,2024-06-29,680,2024-04,2
1013,2024-04-06,11900,16320,2024-07-06,680,2024-04,3
1013,2024-04-06,11900,16320,2024-07-13,720,2024-04,3
1013,2024-04-06,11900,16320,2024-07-20,0,2024-04,3
1013,2024-04-06,11900,16320,2024-07-27,680,2024-04,3
1013,2024-04-06,11900,16320,2024-08-03,0,2024-04,4
1013,2024-04-06,11900,16320,2024-08-10,1000,2024-04,4
1013,2024-04-06,11900,16320,2024-08-17,680,2024-04,4
1013,2024-04-06,11900,16320,2024-08-24,0,2024-04,4
1013,2024-04-06,11900,16320,2024-08-31,0,2024-04,4
1013,2024-04-06,11900,16320,2024-09-07,1500,2024-04,5
1013,2024-04-06,11900,16320,2024-09-14,700,2024-04,5
1013,2024-04-06,11900,16320,2024-09-21,0,2024-04,5
1013,2024-04-06,11900,16320,2024-11-23,2380,2024-04,7
1014,2024-04-08,11160,15381,2024-04-15,641,2024-04,0
1014,2024-04-08,11160,15381,2024-04-22,641,2024-04,0
1014,2024-04-08,11160,15381,2024-04-29,641,2024-04,0
1014,2024-04-08,11160,15381,2024-05-06,641,2024-04,1
1014,2024-04-08,11160,15381,2024-05-13,641,2024-04,1
1014,2024-04-08,11160,15381,2024-05-20,3200,2024-04,1
1014,2024-04-08,11160,15381,2024-05-27,0,2024-04,1
1014,2024-04-08,11160,15381,2024-06-03,0,2024-04,2
1014,2024-04-08,11160,15381,2024-06-10,0,2024-04,2
1014,2024-04-08,11160,15381,2024-06-17,0,2024-04,2
1014,2024-04-08,11160,15381,2024-06-24,641,2024-04,2
1014,2024-04-08,11160,15381,2024-07-01,645,2024-04,3
1014,2024-04-08,11160,15381,2024-07-08,641,2024-04,3
1014,2024-04-08,11160,15381,2024-07-15,641,2024-04,3
1014,2024-04-08,11160,15381,2024-07-22,0,2024-04,3
1014,2024-04-08,11160,15381,2024-07-29,1282,2024-04,3
1014,2024-04-08,11160,15381,2024-08-05,0,2024-04,4
1014,2024-04-08,11160,15381,2024-08-12,1282,2024-04,4
1014,2024-04-08,11160,15381,2024-08-19,642,2024-04,4
1014,2024-04-08,11160,15381,2024-08-26,642,2024-04,4
1014,2024-04-08,11160,15381,2024-09-02,642,2024-04,5
1014,2024-04-08,11160,15381,2024-09-09,1925,2024-04,5
1015,2024-04-08,12920,17780,2024-04-15,741,2024-04,0
1015,2024-04-08,12920,17780,2024-04-22,1482,2024-04,0
1015,2024-04-08,12920,17780,2024-04-29,0,2024-04,0
1015,2024-04-08,12920,17780,2024-05-06,2964,2024-04,1
1015,2024-04-08,12920,17780,2024-05-13,0,2024-04,1
1015,2024-04-08,12920,17780,2024-05-20,0,2024-04,1
1015,2024-04-08,12920,17780,2024-05-27,0,2024-04,1
1015,2024-04-08,12920,17780,2024-06-03,3705,2024-04,2
1015,2024-04-08,12920,17780,2024-06-10,0,2024-04,2
1015,2024-04-08,12920,17780,2024-06-17,0,2024-04,2
1015,2024-04-08,12920,17780,2024-06-24,0,2024-04,2
1015,2024-04-08,12920,17780,2024-07-01,0,2024-04,3
1015,2024-04-08,12920,17780,2024-07-08,3705,2024-04,3
1015,2024-04-08,12920,17780,2024-07-15,0,2024-04,3
1015,2024-04-08,12920,17780,2024-07-22,0,2024-04,3
1015,2024-04-08,12920,17780,2024-07-29,0,2024-04,3
1015,2024-04-08,12920,17780,2024-08-05,0,2024-04,4
1015,2024-04-08,12920,17780,2024-08-12,3705,2024-04,4
1015,2024-04-08,12920,17780,2024-08-19,0,2024-04,4
1015,2024-04-08,12920,17780,2024-08-26,0,2024-04,4
1015,2024-04-08,12920,17780,2024-09-02,0,2024-04,5
1015,2024-04-08,12920,17780,2024-09-09,0,2024-04,5
1015,2024-04-08,12920,17780,2024-09-16,1478,2024-04,5
1016,2024-04-08,7095,9890,2024-04-15,413,2024-04,0
1016,2024-04-08,7095,9890,2024-04-22,413,2024-04,0
1016,2024-04-08,7095,9890,2024-04-29,413,2024-04,0
1016,2024-04-08,7095,9890,2024-05-06,413,2024-04,1
1016,2024-04-08,7095,9890,2024-05-13,413,2024-04,1
1016,2024-04-08,7095,9890,2024-05-20,413,2024-04,1
1016,2024-04-08,7095,9890,2024-05-27,413,2024-04,1
1016,2024-04-08,7095,9890,2024-06-03,413,2024-04,2
1016,2024-04-08,7095,9890,2024-06-10,413,2024-04,2
1016,2024-04-08,7095,9890,2024-06-17,413,2024-04,2
1016,2024-04-08,7095,9890,2024-06-24,413,2024-04,2
1016,2024-04-08,7095,9890,2024-07-01,413,2024-04,3
1016,2024-04-08,7095,9890,2024-07-08,413,2024-04,3
1016,2024-04-08,7095,9890,2024-07-15,413,2024-04,3
1016,2024-04-08,7095,9890,2024-07-22,0,2024-04,3
1016,2024-04-08,7095,9890,2024-07-29,600,2024-04,3
1016,2024-04-08,7095,9890,2024-08-05,624,2024-04,4
1016,2024-04-08,7095,9890,2024-08-12,352,2024-04,4
1016,2024-04-08,7095,9890,2024-08-19,472,2024-04,4
1016,2024-04-08,7095,9890,2024-08-26,122,2024-04,4
1016,2024-04-08,7095,9890,2024-09-02,364,2024-04,5
1016,2024-04-08,7095,9890,2024-09-09,452,2024-04,5
1016,2024-04-08,7095,9890,2024-09-16,930,2024-04,5
1016,2024-04-08,7095,9890,2024-10-28,191,2024-04,6
1017,2024-04-17,14280,18144,2024-04-24,756,2024-04,0
1017,2024-04-17,14280,18144,2024-05-01,756,2024-04,1
1017,2024-04-17,14280,18144,2024-05-08,756,2024-04,1
1017,2024-04-17,14280,18144,2024-05-15,300,2024-04,1
1017,2024-04-17,14280,18144,2024-05-22,1212,2024-04,1
1017,2024-04-17,14280,18144,2024-05-29,756,2024-04,1
1017,2024-04-17,14280,18144,2024-06-05,756,2024-04,2
1017,2024-04-17,14280,18144,2024-06-12,756,2024-04,2
1017,2024-04-17,14280,18144,2024-06-19,656,2024-04,2
1017,2024-04-17,14280,18144,2024-06-26,856,2024-04,2
1017,2024-04-17,14280,18144,2024-07-03,756,2024-04,3
1017,2024-04-17,14280,18144,2024-07-10,756,2024-04,3
1017,2024-04-17,14280,18144,2024-07-17,756,2024-04,3
1017,2024-04-17,14280,18144,2024-07-24,0,2024-04,3
